,loss,mean_squared_error,val_loss,val_mean_squared_error,epoch
0,17.49421458774143,388.3938903808594,13.814967897203234,269.7204284667969,0
1,8.214745799700419,125.976806640625,5.674576573901707,65.58876037597656,1
2,5.012550976541307,51.70392608642578,4.490880992677477,49.12813186645508,2
3,4.324640406502618,40.81585693359375,4.232041292720371,48.477745056152344,3
4,4.000580645269817,37.817813873291016,3.710821933216519,39.47349548339844,4
5,3.7712402873569064,32.51478576660156,3.701411406199137,39.63371276855469,5
6,3.6270225445429483,30.33449363708496,3.584195031060113,36.382850646972656,6
7,3.43805092242029,28.320573806762695,3.395004630088806,32.71952819824219,7
8,3.321846753358841,26.80080795288086,3.224154445860121,27.648509979248047,8
9,3.2345944245656333,25.128772735595703,3.177362004915873,28.369083404541016,9
10,3.1822749276955924,24.326873779296875,3.2072379059261746,25.289888381958008,10
11,3.1911723679966397,23.84041976928711,3.0251958767573037,25.7966365814209,11
12,3.0758871568573847,22.64206314086914,3.0456420183181763,24.347074508666992,12
13,3.069179081254535,22.920869827270508,2.983406490749783,24.099756240844727,13
14,3.0056867831283145,21.724123001098633,2.989408638742235,26.233964920043945,14
15,2.9947504334979587,21.449968338012695,2.930665089024438,25.245616912841797,15
16,2.9360034233993955,21.261672973632812,2.900181863043043,22.766679763793945,16
17,2.902188605732388,20.398107528686523,2.918658004866706,25.060256958007812,17
18,2.914688891834683,19.73273468017578,2.9021348224745855,24.106624603271484,18
19,2.8952597926060357,20.069704055786133,2.923167758517795,21.79488182067871,19
20,2.856460452079773,19.67879295349121,2.888214535183377,22.37091636657715,20
21,2.8359244962533317,19.387958526611328,2.9575973219341702,21.202503204345703,21
22,2.8194388581646814,18.993209838867188,2.830277575386895,21.01544189453125,22
23,2.776691565910975,18.590559005737305,2.8822556998994617,21.16353416442871,23
24,2.8372887902789645,18.699859619140625,2.915568987528483,23.559621810913086,24
25,2.7765450179576874,18.756975173950195,2.863820049497816,22.128175735473633,25
26,2.810396340158251,18.80400276184082,2.9629205067952475,22.911949157714844,26
27,2.7266409463352628,17.647634506225586,2.8954709238476224,22.54412078857422,27
28,2.7447655267185636,18.328262329101562,2.761173208554586,20.76349639892578,28
29,2.6986260612805686,17.658235549926758,2.81672195593516,20.422826766967773,29
30,2.6749007403850555,17.07530403137207,2.762959612740411,20.18228530883789,30
31,2.6865052812629275,17.438640594482422,2.8689935869640775,20.043237686157227,31
32,2.6559001174237995,17.068872451782227,2.827430102560255,19.9464054107666,32
33,2.6637268231974707,16.862754821777344,2.854505075348748,21.225065231323242,33
34,2.6091314024395413,16.984670639038086,2.7574901580810547,20.907934188842773,34
35,2.610209835900201,16.470447540283203,2.703818612628513,19.845539093017578,35
36,2.6109213365448847,16.398441314697266,2.8617415030797324,20.63070297241211,36
37,2.6570593350463443,16.645002365112305,2.8639678292804294,21.722837448120117,37
38,2.5663156078921423,16.126022338867188,2.736033704545763,19.158832550048828,38
39,2.5763564291927548,16.045177459716797,2.7423449556032815,19.49515724182129,39
40,2.570845267838902,15.918416023254395,2.85724671681722,20.900028228759766,40
41,2.5752976867887707,16.094064712524414,2.694400284025404,20.142230987548828,41
42,2.5024754967954426,15.355969429016113,2.730296320385403,19.528539657592773,42
43,2.497251369886928,15.081512451171875,2.8505488766564264,19.39764404296875,43
44,2.5342185033692255,15.775934219360352,2.8881339497036405,20.575794219970703,44
45,2.51766080988778,15.335854530334473,2.686539067162408,19.387189865112305,45
46,2.4594104919168682,14.873963356018066,2.7352618906233044,19.22455596923828,46
47,2.4810019499725766,15.127069473266602,2.673403647210863,19.493730545043945,47
48,2.4581580327616797,14.898499488830566,2.7272724045647516,19.519479751586914,48
49,2.407275848918491,14.070333480834961,2.959558473693,21.586538314819336,49
50,2.5146794517834983,15.223214149475098,2.648804956012302,19.01478385925293,50
51,2.3976172374354467,14.51235294342041,2.8952381081051297,21.062454223632812,51
52,2.4118823955456414,14.431363105773926,2.6683237155278525,19.917287826538086,52
53,2.39414777358373,14.481802940368652,2.6013903750313654,19.279869079589844,53
54,2.4473004142443338,14.554646492004395,2.711509108543396,18.947751998901367,54
55,2.3528002500534058,14.01365852355957,2.6887043250931635,19.001745223999023,55
56,2.350909673505359,13.668701171875,2.6655331717597113,19.75379180908203,56
57,2.3585300081306033,13.823195457458496,2.728749738799201,18.959197998046875,57
58,2.3494499408536487,13.703758239746094,2.8619120518366494,19.503536224365234,58
59,2.3361274119880466,13.901741981506348,2.76724640528361,19.332427978515625,59
60,2.340786607729064,13.829221725463867,2.7043987777498035,19.675451278686523,60
61,2.4099062085151672,14.320239067077637,2.9865466488732233,19.74051856994629,61
62,2.413853198289871,13.939022064208984,2.7675874763064914,19.19085693359375,62
63,2.285935014486313,13.358901977539062,2.710670312245687,19.07230567932129,63
64,2.2828097674581738,13.085555076599121,2.753750993145837,19.272592544555664,64
65,2.2608738525046244,12.997719764709473,2.7190159691704645,18.609207153320312,65
66,2.26598077846898,13.156665802001953,2.736481507619222,18.44377899169922,66
67,2.2949029256900153,13.061473846435547,2.8170470661587186,20.191844940185547,67
68,2.3440652638673782,13.593870162963867,2.82146774397956,19.173988342285156,68
69,2.314278529749976,13.170369148254395,2.7422482305102878,18.780858993530273,69
70,2.264130734735065,13.163195610046387,2.74473938677046,18.698963165283203,70
71,2.2458079126146107,12.901200294494629,2.694159362051222,18.707313537597656,71
72,2.2189129756556616,12.61392593383789,2.7938928736580744,18.90273666381836,72
73,2.254933168490728,12.907899856567383,2.7022138635317483,19.58800506591797,73
74,2.2600378625922732,12.549641609191895,2.832335114479065,19.079816818237305,74
75,2.2475292219056024,13.032187461853027,2.7622870206832886,19.374923706054688,75
76,2.2108723703357906,12.742558479309082,2.770088036855062,19.02948570251465,76
77,2.1991311328278647,12.25327205657959,2.7450536357031927,19.638561248779297,77
78,2.282348016897837,13.245862007141113,2.717582901318868,18.9136962890625,78
79,2.206821797622575,12.441093444824219,2.697098824712965,19.39119529724121,79
80,2.209937165180842,12.460684776306152,2.7364708450105457,18.708402633666992,80
81,2.181750069061915,12.10854721069336,2.680081672138638,19.067447662353516,81
82,2.2152929140461817,12.540617942810059,2.6814186573028564,19.74875831604004,82
83,2.219963424735599,12.71914005279541,2.6836738321516247,18.850675582885742,83
84,2.173035384880172,12.354988098144531,2.9238227208455405,19.347293853759766,84
85,2.179998886254099,12.137495994567871,2.72826968299018,18.38874053955078,85
86,2.1617104510466256,12.0285005569458,2.765631331337823,19.337854385375977,86
87,2.1730040361483893,12.029841423034668,2.6757222480244107,18.557527542114258,87
88,2.132989209559229,12.15073299407959,3.0140540599823,19.595563888549805,88
89,2.2827454838487835,12.65929889678955,2.8283403979407415,19.5410099029541,89
90,2.171733727057775,12.015152931213379,2.7413371801376343,19.027570724487305,90
91,2.150084045198229,11.90609359741211,2.8275996181699963,18.56010627746582,91
92,2.122275299496121,11.29136848449707,2.6660395595762463,18.49321746826172,92
93,2.1438203851381936,11.905881881713867,2.720427009794447,18.932205200195312,93
94,2.214402366015646,12.543050765991211,2.712939010726081,18.901948928833008,94
95,2.097646219862832,11.455650329589844,2.767290406756931,19.407556533813477,95
96,2.1088347799248166,11.82082462310791,2.719561047024197,18.754953384399414,96
97,2.1402951959106655,11.628056526184082,2.723088410165575,18.353090286254883,97
98,2.111058099402322,11.489514350891113,2.7691899008221097,18.283464431762695,98
99,2.1588051286008625,11.951385498046875,2.9012835688061185,20.352113723754883,99
100,2.1165609343184366,11.983065605163574,2.666165245903863,18.91117286682129,100
101,2.191298931837082,12.002946853637695,2.7472260925504894,18.26448631286621,101
102,2.1358246720499463,11.599302291870117,2.7196258968777127,18.171937942504883,102
103,2.1055645214186773,11.470137596130371,2.70492156346639,18.337387084960938,103
104,2.083927240636614,11.613231658935547,2.6595265865325928,18.655607223510742,104
105,2.052511634098159,11.374754905700684,2.729431470235189,19.07790184020996,105
106,2.09636950161722,11.313067436218262,2.826458560095893,18.48064613342285,106
107,2.115519871314367,11.734206199645996,2.790110561582777,19.08479118347168,107
108,2.123842724495464,11.624395370483398,2.7618817488352456,19.71702003479004,108
109,2.1346129841274686,11.978958129882812,2.744911935594347,18.537817001342773,109
110,2.1553130944569907,11.861648559570312,2.6899807188245983,18.538591384887695,110
111,2.0500281850496926,11.283050537109375,2.8156056669023304,18.849475860595703,111
112,2.059857292307748,11.277716636657715,2.678829828898112,18.70073699951172,112
113,2.078847204645475,11.100789070129395,2.777519279056125,18.973779678344727,113
114,2.0472575028737388,11.02785587310791,2.7045084502961902,18.547277450561523,114
115,2.0638615075084896,11.056989669799805,2.9024822182125516,19.36126708984375,115
116,2.086370868815316,10.94223403930664,2.6396099064085217,18.983993530273438,116
117,2.049165051844385,11.52420711517334,2.7319159507751465,18.058300018310547,117
118,2.0088185336854725,10.946948051452637,2.68965827094184,18.415117263793945,118
119,2.0274684760305615,10.893179893493652,2.875343402226766,20.155773162841797,119
120,2.08516156176726,11.36440658569336,2.644924190309313,18.416976928710938,120
121,2.0655779391527176,11.314806938171387,2.7866433130370245,18.782485961914062,121
122,2.093160652452045,11.359360694885254,2.6549907525380454,18.6392822265625,122
123,1.9989153113630083,10.953621864318848,2.7603334850735135,18.385272979736328,123
124,2.0095197508732476,10.7892427444458,2.727219329939948,18.56378936767578,124
125,1.9619013799561396,10.61642074584961,2.7189716498057046,18.352718353271484,125
126,1.9937173740731344,10.785881042480469,2.699336780442132,18.563859939575195,126
127,1.9942643245061238,10.67190170288086,2.799592826101515,18.408048629760742,127
128,1.9802375866307154,10.729820251464844,2.6961298253801136,18.22027587890625,128
129,2.0378397471374936,10.95911979675293,2.683278375201755,18.47223472595215,129
130,1.9879565603203244,10.64603328704834,2.7172721227010093,18.574649810791016,130
131,2.0023895137839847,10.893391609191895,2.6431243817011514,18.959980010986328,131
132,2.0170403685834675,10.819069862365723,2.752169052759806,18.62396240234375,132
133,1.9627056999338999,10.655391693115234,2.683675620290968,18.447956085205078,133
134,1.9575042227904003,10.577665328979492,2.6671120723088584,19.077619552612305,134
135,1.9432908197244008,10.351325988769531,2.747389078140259,19.131017684936523,135
136,1.9663082344664469,10.568939208984375,2.6582489675945706,17.9890193939209,136
137,2.0028922690285578,10.597655296325684,2.7215417358610363,19.892181396484375,137
138,2.008806021677123,10.490135192871094,2.7238616148630777,18.756614685058594,138
139,1.9453322605954275,10.464197158813477,2.660163746939765,18.533586502075195,139
140,1.9079991893635855,10.217119216918945,2.685342444313897,18.334484100341797,140
141,1.968317253722085,10.41082763671875,2.671949757470025,18.465566635131836,141
142,1.9276493738094966,10.305163383483887,2.6600484715567694,18.67709732055664,142
143,2.015287145972252,10.686367988586426,2.6676505671607122,18.31715202331543,143
144,1.9350981844796076,10.50462532043457,2.6842932568656073,18.473098754882812,144
145,1.8986092060804367,10.184577941894531,2.894650525516934,19.510055541992188,145
146,1.97369860443804,10.298614501953125,2.6832434866163464,18.652360916137695,146
147,1.9332123067643907,10.21118450164795,2.6839924918280706,18.178489685058594,147
148,1.9134116106563144,10.105628967285156,2.6327975723478527,18.55217742919922,148
149,1.9728206710682974,10.562252044677734,2.669739246368408,18.097911834716797,149
150,1.9818363934755325,10.388440132141113,2.725972685548994,18.762483596801758,150
151,1.953673521677653,10.34730052947998,2.7266206079059176,18.25924301147461,151
152,1.939773377445009,10.028779029846191,2.718408134248522,18.999034881591797,152
153,1.955034777522087,10.412055015563965,2.7101363870832653,18.649669647216797,153
154,1.906381368637085,10.103646278381348,2.7463435067070856,18.800167083740234,154
155,1.931787778933843,10.151627540588379,2.7109399106767444,18.41176986694336,155
156,1.9023716002702713,10.426102638244629,2.7369243701299033,18.94718360900879,156
157,1.9853364196088579,10.274650573730469,2.7995025316874185,19.522377014160156,157
158,1.9798080258899264,10.434596061706543,2.7371670405069985,18.877025604248047,158
159,2.004952578081025,10.512862205505371,2.86550592051612,18.914127349853516,159
160,1.940520362721549,9.83367919921875,2.6650731696022882,18.065317153930664,160
161,1.9121191766526964,10.092458724975586,2.6286990112728543,17.882347106933594,161
162,1.881976208753056,9.798239707946777,2.712441086769104,18.636333465576172,162
163,1.8954424493842654,9.829150199890137,2.7419690688451133,18.98493003845215,163
164,1.9603287999828656,9.938779830932617,2.7017230722639294,18.994686126708984,164
165,1.9535254670514002,10.06733512878418,2.6522322363323636,17.869739532470703,165
166,1.8867536427246199,9.905200004577637,2.777756373087565,19.5672664642334,166
167,1.9683251861068938,10.096099853515625,2.694907069206238,18.587722778320312,167
168,1.949331283569336,10.294135093688965,2.653201553556654,18.085647583007812,168
169,2.0282492621077433,10.055253028869629,2.713527414533827,18.05829620361328,169
170,1.8927598264482286,9.672250747680664,2.6578833791944714,18.23394775390625,170
171,1.9074514425463147,9.747822761535645,2.716668168703715,18.778234481811523,171
172,1.8967152734597523,9.65351390838623,2.6781188911861844,18.523290634155273,172
173,1.9516634427838855,10.206319808959961,2.788307229677836,19.72995376586914,173
174,1.9123277713855107,9.91171646118164,2.646500163608127,18.619661331176758,174
175,1.8823668244812224,9.895811080932617,2.710752089818319,18.80348777770996,175
176,1.8669142805867724,9.666070938110352,2.7093803352779813,18.323884963989258,176
177,1.9075438777605693,9.835679054260254,2.712520334455702,18.78812599182129,177
178,1.9121437006526523,9.563575744628906,2.78789124223921,18.722980499267578,178
179,1.9105347494284313,10.012112617492676,2.6936484707726374,18.683088302612305,179
180,1.8870312869548798,9.854622840881348,2.6946614450878568,18.721067428588867,180
181,1.9169278144836426,9.990033149719238,2.714156733618842,18.872554779052734,181
182,1.880747202369902,9.694189071655273,2.706706855032179,18.4068603515625,182
183,1.9001809424824185,9.875628471374512,2.7260144551595054,18.86260223388672,183
184,1.857086947394742,9.79266357421875,2.6559159490797253,18.618526458740234,184
185,1.8853177395131853,9.792763710021973,2.7201368146472507,18.693174362182617,185
186,1.8984061661693785,9.587014198303223,2.690412746535407,18.694791793823242,186
187,1.8921504997544818,9.73513412475586,2.713711632622613,18.98941993713379,187
188,1.8647605511877272,9.545247077941895,2.7054313686158924,18.67337417602539,188
189,1.8833190633191004,9.694083213806152,2.6744831204414368,18.9301815032959,189
190,1.8320277945862875,9.19428825378418,2.8114143345091076,19.660966873168945,190
191,1.962951550881068,10.185462951660156,2.6671547094980874,18.147441864013672,191
192,1.8970884068144693,9.512447357177734,2.8318697346581354,18.592437744140625,192
193,1.9899331662389967,10.453656196594238,2.696148157119751,18.162084579467773,193
194,1.9090211805370119,9.736584663391113,2.6971488926145764,18.421173095703125,194
195,1.9234517812728882,9.544925689697266,2.781068139606052,18.845129013061523,195
196,1.8807900531424417,9.485339164733887,2.7523498402701483,19.480113983154297,196
197,1.8806589262353048,9.560688972473145,2.7194769117567272,19.08017349243164,197
198,1.8840417034096189,9.630321502685547,2.7258310317993164,18.844749450683594,198
199,1.8429632931947708,9.434733390808105,2.7290204763412476,18.217050552368164,199
200,1.8580146572656102,9.222976684570312,2.8897414604822793,19.681320190429688,200
201,1.9224212020635605,9.469009399414062,2.6866517729229398,18.75228500366211,201
202,1.8553549382421706,9.264948844909668,2.7962914837731256,18.620027542114258,202
203,1.8501894308461084,9.29239559173584,2.8759530120425754,19.565120697021484,203
204,1.871629418598281,9.656761169433594,2.7800208859973483,19.09748077392578,204
205,1.9048900090985827,9.454609870910645,2.834857357872857,19.34026336669922,205
206,1.9098316000567541,9.557836532592773,2.766787979337904,18.702173233032227,206
207,1.8842056824101343,9.972833633422852,2.7400061157014637,19.154333114624023,207
208,1.8387530677848392,9.378098487854004,2.773573160171509,18.86711883544922,208
209,1.8160604412357013,9.362654685974121,2.6863749027252197,17.81462860107422,209
210,1.8552911397483614,9.382885932922363,2.7892301744884915,17.97529411315918,210
211,1.8909594582186804,9.397406578063965,2.713336851861742,18.059057235717773,211
212,1.8480633248885472,8.926273345947266,2.7217379013697305,18.827606201171875,212
213,1.9346661054425769,9.644179344177246,2.802934010823568,18.376354217529297,213
214,1.863628660639127,9.258970260620117,2.7334878047307334,18.86765480041504,214
215,1.8880590597788494,9.521337509155273,2.7307734224531384,18.55328369140625,215
216,1.8739267595940166,9.354825019836426,2.7272233963012695,18.188716888427734,216
217,1.8694820685519113,9.189346313476562,2.677466140853034,18.79399871826172,217
218,1.8220495300160513,9.22806167602539,2.767746369043986,19.006229400634766,218
219,1.8686772286891937,9.28969669342041,2.8460872968037925,18.71890640258789,219
220,1.8256318353944354,8.859336853027344,2.7029401196373835,18.206933975219727,220
221,1.8698666493097942,9.336801528930664,2.712643120023939,18.45355796813965,221
222,1.8336057364940643,8.719744682312012,2.7355416218439736,17.907421112060547,222
223,1.834520901242892,9.059453964233398,2.666156384680006,18.548696517944336,223
224,1.8611483441458807,9.050909042358398,2.7564338710572986,18.841171264648438,224
225,1.8285390420092478,9.00914192199707,2.733503964212206,18.2895565032959,225
226,1.8229609405001004,9.130087852478027,2.7320370276769004,18.884580612182617,226
227,1.8379369924465816,9.08604621887207,2.7336057821909585,18.21842384338379,227
228,1.7973991847700543,8.899085998535156,2.7480016814337835,18.84288787841797,228
229,1.8215858555502362,8.887959480285645,2.662661976284451,18.24651336669922,229
230,1.7989032848013773,8.956347465515137,2.699293202824063,18.253528594970703,230
231,1.8164691279331844,8.778234481811523,2.729100823402405,18.724231719970703,231
232,1.8135114113489788,9.160459518432617,2.7935460408528647,18.619626998901367,232
233,1.7967180394464068,8.9650297164917,2.7274085548188953,18.502416610717773,233
234,1.7771102016170819,8.794866561889648,2.689121709929572,18.22087287902832,234
235,1.8271802763144176,9.132471084594727,2.7512578434414334,19.555374145507812,235
236,1.8657769064108531,9.30351734161377,2.7358976867463856,18.933942794799805,236
237,1.898577739795049,9.476104736328125,2.7283502750926547,17.964208602905273,237
238,1.8416198425822787,8.84040641784668,2.782317135069105,18.480587005615234,238
239,1.7795948336521785,8.73538875579834,2.698069029384189,18.206117630004883,239
240,1.7890937560134463,8.88908863067627,2.736641956700219,18.316280364990234,240
241,1.7454273717270956,8.464116096496582,2.757556332482232,18.340246200561523,241
242,1.825294479727745,8.734891891479492,2.6930121845669217,18.4094295501709,242
243,1.851729691028595,8.972440719604492,2.765964216656155,18.49081039428711,243
244,1.8406610008743074,9.22304630279541,2.649969299634298,18.036645889282227,244
245,1.8071370977494452,8.555846214294434,2.686966644393073,17.564504623413086,245
246,1.810211910141839,8.619109153747559,2.668124887678358,17.597990036010742,246
247,1.8112663229306538,8.707743644714355,2.6711116896735296,17.799814224243164,247
248,1.8110935505893495,8.707024574279785,2.7261814806196423,17.69151496887207,248
249,1.8291561918126211,8.51114559173584,2.7262050575680203,18.17779541015625,249
250,1.779699585504002,8.688850402832031,2.7498623530069985,18.081823348999023,250
251,1.8057513419124815,8.893597602844238,2.7302250464757285,18.291885375976562,251
252,1.778892144560814,8.476812362670898,2.853509691026476,18.935100555419922,252
253,1.8154403070608776,8.890846252441406,2.7003857294718423,18.30628776550293,253
254,1.7824050469530954,8.632646560668945,2.759483973185221,18.062644958496094,254
255,1.789175642033418,8.741130828857422,2.7279360161887274,18.04913330078125,255
256,1.8883776863416035,9.182245254516602,2.7193523248036704,17.976688385009766,256
257,1.7756807373629675,8.509224891662598,2.7231561607784696,18.27488899230957,257
258,1.8489451441499922,8.995833396911621,2.7784012291166515,18.16583251953125,258
259,1.7769380774762895,8.531574249267578,2.730804165204366,17.98563003540039,259
260,1.793858226802614,8.505932807922363,2.7149623764885797,18.318307876586914,260
261,1.7771052983072069,8.362641334533691,2.8336856365203857,18.706520080566406,261
262,1.7540297110875447,8.45499038696289,2.6965104275279574,17.98858070373535,262
263,1.7746301972203784,8.645912170410156,2.7591714991463556,18.20345687866211,263
264,1.7676927637722757,8.197037696838379,2.7762917147742376,18.44038963317871,264
265,1.7621506253878276,8.215208053588867,2.711714916759067,18.034433364868164,265
266,1.7258789390325546,8.102507591247559,2.8539096779293485,18.645116806030273,266
267,1.8421845601664648,8.649995803833008,2.819053954548306,19.170494079589844,267
268,1.8223210449020069,8.578540802001953,2.699996338950263,18.197731018066406,268
269,1.7557544807593028,8.356147766113281,2.7566644880506725,18.133512496948242,269
270,1.7583059519529343,7.995385646820068,2.78298728995853,18.97765350341797,270
271,1.7960406757063336,8.58620834350586,2.77229024304284,18.266475677490234,271
272,1.7620993471807904,8.300310134887695,2.773445871141222,18.46978759765625,272
273,1.7435328687230747,8.085454940795898,3.0284169647428723,19.682085037231445,273
274,1.8193586013383336,8.596711158752441,2.7740533616807728,17.847877502441406,274
275,1.7247677197058995,8.044655799865723,2.695248246192932,17.735645294189453,275
276,1.772655604614152,8.228506088256836,2.7715526951683893,17.942182540893555,276
277,1.7473837716711893,7.934357643127441,2.7393851942486234,18.082435607910156,277
278,1.841836742228932,8.263936042785645,2.9847132894727917,20.071399688720703,278
279,1.8103377885288663,8.567419052124023,2.7194711764653525,17.712556838989258,279
280,1.8300255719158385,8.215853691101074,2.7025330464045205,17.71197509765625,280
281,1.7308177997668583,8.099747657775879,2.760578910509745,17.87561798095703,281
282,1.7614264571004443,8.056140899658203,2.8119692537519665,18.546226501464844,282
283,1.7449559734927282,7.9891581535339355,2.813589572906494,18.35127830505371,283
284,1.8501078519556258,8.184930801391602,2.68322307533688,17.63155746459961,284
285,1.846544098522928,7.971960067749023,2.8034864796532526,18.631702423095703,285
286,1.8557902872562408,8.54913330078125,2.695606251557668,17.667850494384766,286
287,1.7555924488438501,7.838605880737305,2.7587938441170587,17.87041664123535,287
288,1.7440884295437071,8.01876449584961,2.7141874896155462,17.405393600463867,288
289,1.7492949565251668,7.854021072387695,2.7997267643610635,18.97425079345703,289
290,1.7364046772321065,8.181798934936523,2.722683072090149,17.425443649291992,290
291,1.7612168076965544,8.110279083251953,2.752046479119195,17.979610443115234,291
292,1.7436455306079652,8.123128890991211,2.7833598454793296,18.090503692626953,292
293,1.7305720390544996,7.959649562835693,2.754325376616584,18.26496124267578,293
294,1.7747731539938185,8.122639656066895,2.8629289468129477,18.884437561035156,294
295,1.707489225599501,7.856614112854004,2.7891088591681585,17.75325584411621,295
296,1.7503033437662654,7.825030326843262,2.7677032815085516,17.84189224243164,296
297,1.7227105531427596,7.886932849884033,2.7249764468934803,17.520435333251953,297
298,1.7021558400657442,7.902886390686035,2.7898113197750516,18.227575302124023,298
299,1.701113674375746,7.525012969970703,2.772910899586148,18.162254333496094,299
300,1.7527951333257887,7.935911655426025,2.815380811691284,18.5956974029541,300
301,1.7293914614452257,7.818099498748779,2.8447666433122425,18.369083404541016,301
302,1.8059929543071322,8.199141502380371,2.719370471106635,17.804576873779297,302
303,1.7154555635319815,7.931568145751953,2.8412870036231146,18.60295867919922,303
304,1.815188080072403,8.038369178771973,2.824297057257758,18.58531379699707,304
305,1.8194597512483597,8.194279670715332,2.794566207461887,17.593351364135742,305
306,1.7331058714124892,7.922650337219238,2.764672597249349,18.063302993774414,306
307,1.6998666806353464,7.623381614685059,2.7321618530485363,17.459211349487305,307
308,1.740937263601356,7.860966205596924,2.762226515346103,17.763919830322266,308
309,1.703834558526675,7.849379539489746,2.8379124667909412,18.419273376464844,309
310,1.7128036005629435,7.788208961486816,2.7640706168280706,18.191360473632812,310
311,1.7187572601768706,7.837287902832031,2.76271034611596,18.256956100463867,311
312,1.704658607641856,7.696138381958008,2.923119134373135,19.047021865844727,312
313,1.750269660519229,7.8329949378967285,2.843873474333021,18.438806533813477,313
314,1.7261541419559054,7.777621269226074,2.7557750145594277,17.53443145751953,314
315,1.801646567053265,7.7089152336120605,2.7996246814727783,18.130556106567383,315
316,1.7211313396692276,7.6224517822265625,2.90707446469201,19.052885055541992,316
317,1.7079841130309634,7.790676593780518,2.8819347620010376,18.366252899169922,317
318,1.7063632607460022,7.7281341552734375,2.8098905086517334,17.655715942382812,318
319,1.7768979552719328,7.809784412384033,2.784399734603034,18.43567657470703,319
320,1.71970824069447,7.587859153747559,2.765742063522339,17.618820190429688,320
321,1.7459059332807858,7.563450336456299,2.7675113677978516,18.438791275024414,321
322,1.6760402735736635,7.378253936767578,2.757453997929891,17.508941650390625,322
323,1.7211524215009477,7.3152241706848145,2.767457193798489,17.947660446166992,323
324,1.715609119998084,7.428201675415039,2.748962296379937,17.936729431152344,324
325,1.719216192762057,7.618656158447266,2.8207258913252087,17.558467864990234,325
326,1.7557285345262952,7.706036567687988,2.7610008451673718,18.017667770385742,326
327,1.809033479127619,7.801777362823486,2.815289225843218,17.796205520629883,327
328,1.7103272295660443,7.571704387664795,2.8119675715764365,18.10149383544922,328
329,1.7114937835269504,7.355855464935303,2.8342107931772866,17.745777130126953,329
330,1.6830820987621944,7.210296154022217,2.7571127944522433,17.404104232788086,330
331,1.670486471719212,7.22504997253418,2.7865178849962025,17.36337661743164,331
332,1.7974465257591672,7.630120277404785,2.810237076547411,17.704654693603516,332
333,1.7678527103530035,7.650026798248291,2.823798908127679,17.54885482788086,333
